drift_threshold,authorship_margin,uncorroborated_weight,suspicious,ramp_width,precision,recall,f1,fpr,tp,fp,fn,tn,hn_fpr,malicious_precision
0.2,0.1,0.8,0.4,0.3,0.4,0.4706,0.4324,0.2069,8,12,9,46,0.5556,0.0
0.2,0.1,0.8,0.5,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.1,0.8,0.5,0.2,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.1,0.8,0.5,0.3,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.1,0.8,0.6,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.1,0.8,0.6,0.2,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.1,0.8,0.6,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.1,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.1,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.1,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.1,1.0,0.3,0.1,0.375,0.5294,0.439,0.2586,9,15,8,43,0.5556,0.0
0.2,0.1,1.0,0.3,0.2,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.2,0.1,1.0,0.3,0.3,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.2,0.1,1.0,0.4,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.1,1.0,0.4,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.1,1.0,0.4,0.3,0.4,0.4706,0.4324,0.2069,8,12,9,46,0.5556,0.0
0.2,0.1,1.0,0.5,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.1,1.0,0.5,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.1,1.0,0.5,0.3,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.1,1.0,0.6,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.1,1.0,0.6,0.2,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.1,1.0,0.6,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.1,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.1,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.1,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,0.2,0.3,0.1,0.75,0.5294,0.6207,0.0517,9,3,8,55,0.0,0.0
0.2,0.15,0.2,0.3,0.2,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.2,0.3,0.3,0.8,0.4706,0.5926,0.0345,8,2,9,56,0.0,0.0
0.2,0.15,0.2,0.4,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.2,0.4,0.2,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.2,0.4,0.3,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.15,0.2,0.5,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.2,0.5,0.2,0.7778,0.4118,0.5385,0.0345,7,2,10,56,0.0,0.0
0.2,0.15,0.2,0.5,0.3,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.15,0.2,0.6,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.2,0.6,0.2,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.15,0.2,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.2,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.35,0.3,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.5556,0.0
0.2,0.15,0.35,0.3,0.2,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.35,0.3,0.3,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.15,0.35,0.4,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.35,0.4,0.2,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.35,0.4,0.3,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.15,0.35,0.5,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.35,0.5,0.2,0.7778,0.4118,0.5385,0.0345,7,2,10,56,0.0,0.0
0.2,0.15,0.35,0.5,0.3,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.15,0.35,0.6,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.35,0.6,0.2,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.15,0.35,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.35,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.35,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.35,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.45,0.3,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.5556,0.0
0.2,0.15,0.45,0.3,0.2,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.45,0.3,0.3,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.15,0.45,0.4,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.45,0.4,0.2,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.45,0.4,0.3,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.15,0.45,0.5,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.45,0.5,0.2,0.7778,0.4118,0.5385,0.0345,7,2,10,56,0.0,0.0
0.2,0.15,0.45,0.5,0.3,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.15,0.45,0.6,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.15,0.45,0.6,0.2,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.15,0.45,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.45,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.45,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.6,0.3,0.1,0.4091,0.5294,0.4615,0.2241,9,13,8,45,0.5556,0.0
0.2,0.15,0.6,0.3,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.15,0.6,0.3,0.3,0.4,0.4706,0.4324,0.2069,8,12,9,46,0.5556,0.0
0.2,0.15,0.6,0.4,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.6,0.4,0.2,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.6,0.4,0.3,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.15,0.6,0.5,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.6,0.5,0.2,0.4118,0.4118,0.4118,0.1724,7,10,10,48,0.5556,0.0
0.2,0.15,0.6,0.5,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.15,0.6,0.6,0.1,0.5,0.4706,0.4848,0.1379,8,8,9,50,0.5556,0.0
0.2,0.15,0.6,0.6,0.2,0.4615,0.3529,0.4,0.1207,6,7,11,51,0.5556,0.0
0.2,0.15,0.6,0.6,0.3,0.0,0.0,0.0,0.0862,0,5,17,53,0.5556,0.0
0.2,0.15,0.6,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.6,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.6,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.15,0.8,0.3,0.1,0.375,0.5294,0.439,0.2586,9,15,8,43,0.5556,0.0
0.2,0.15,0.8,0.3,0.2,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.2,0.15,0.8,0.3,0.3,0.3636,0.4706,0.4103,0.2414,8,14,9,44,0.5556,0.0
0.2,0.15,0.8,0.4,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.15,0.8,0.4,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.15,0.8,0.4,0.3,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.15,0.8,0.5,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.8,0.5,0.2,0.4118,0.4118,0.4118,0.1724,7,10,10,48,0.5556,0.0
0.2,0.15,0.8,0.5,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.15,0.8,0.6,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,0.8,0.6,0.2,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.15,0.8,0.6,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,1.0,0.3,0.1,0.375,0.5294,0.439,0.2586,9,15,8,43,0.5556,0.0
0.2,0.15,1.0,0.3,0.2,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.2,0.15,1.0,0.3,0.3,0.3636,0.4706,0.4103,0.2414,8,14,9,44,0.5556,0.0
0.2,0.15,1.0,0.4,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.15,1.0,0.4,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.15,1.0,0.4,0.3,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.15,1.0,0.5,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.15,1.0,0.5,0.2,0.3684,0.4118,0.3889,0.2069,7,12,10,46,0.5556,0.0
0.2,0.15,1.0,0.5,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.2,0.15,1.0,0.6,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.15,1.0,0.6,0.2,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.15,1.0,0.6,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.15,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,0.2,0.3,0.1,0.75,0.5294,0.6207,0.0517,9,3,8,55,0.0,0.0
0.2,0.2,0.2,0.3,0.2,0.8,0.4706,0.5926,0.0345,8,2,9,56,0.0,0.0
0.2,0.2,0.2,0.3,0.3,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.2,0.2,0.4,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.2,0.2,0.4,0.2,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.2,0.2,0.4,0.3,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.2,0.2,0.5,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.2,0.2,0.5,0.2,0.6667,0.2353,0.3478,0.0345,4,2,13,56,0.0,0.0
0.2,0.2,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.2,0.6,0.1,0.8,0.4706,0.5926,0.0345,8,2,9,56,0.0,0.0
0.2,0.2,0.2,0.6,0.2,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.2,0.2,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.2,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.35,0.3,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.5556,0.0
0.2,0.2,0.35,0.3,0.2,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.2,0.35,0.3,0.3,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.2,0.35,0.4,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.2,0.35,0.4,0.2,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.2,0.35,0.4,0.3,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.2,0.35,0.5,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.2,0.35,0.5,0.2,0.6667,0.2353,0.3478,0.0345,4,2,13,56,0.0,0.0
0.2,0.2,0.35,0.5,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.35,0.6,0.1,0.8,0.4706,0.5926,0.0345,8,2,9,56,0.0,0.0
0.2,0.2,0.35,0.6,0.2,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.2,0.35,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.35,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.35,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.35,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.45,0.3,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.5556,0.0
0.2,0.2,0.45,0.3,0.2,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.2,0.45,0.3,0.3,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.2,0.45,0.4,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.2,0.45,0.4,0.2,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.2,0.45,0.4,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.2,0.45,0.5,0.1,0.7273,0.4706,0.5714,0.0517,8,3,9,55,0.0,0.0
0.2,0.2,0.45,0.5,0.2,0.6667,0.2353,0.3478,0.0345,4,2,13,56,0.0,0.0
0.2,0.2,0.45,0.5,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.45,0.6,0.1,0.8,0.4706,0.5926,0.0345,8,2,9,56,0.0,0.0
0.2,0.2,0.45,0.6,0.2,1.0,0.1176,0.2105,0.0,2,0,15,58,0.0,0.0
0.2,0.2,0.45,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.45,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.45,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.6,0.3,0.1,0.4091,0.5294,0.4615,0.2241,9,13,8,45,0.5556,0.0
0.2,0.2,0.6,0.3,0.2,0.4,0.4706,0.4324,0.2069,8,12,9,46,0.5556,0.0
0.2,0.2,0.6,0.3,0.3,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.2,0.6,0.4,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.2,0.6,0.4,0.2,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.2,0.6,0.4,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.2,0.6,0.5,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.2,0.6,0.5,0.2,0.2857,0.2353,0.2581,0.1724,4,10,13,48,0.5556,0.0
0.2,0.2,0.6,0.5,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,0.6,0.6,0.1,0.5333,0.4706,0.5,0.1207,8,7,9,51,0.5556,0.0
0.2,0.2,0.6,0.6,0.2,0.2857,0.1176,0.1667,0.0862,2,5,15,53,0.5556,0.0
0.2,0.2,0.6,0.6,0.3,0.0,0.0,0.0,0.0862,0,5,17,53,0.5556,0.0
0.2,0.2,0.6,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.6,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.6,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.2,0.8,0.3,0.1,0.375,0.5294,0.439,0.2586,9,15,8,43,0.5556,0.0
0.2,0.2,0.8,0.3,0.2,0.3636,0.4706,0.4103,0.2414,8,14,9,44,0.5556,0.0
0.2,0.2,0.8,0.3,0.3,0.3,0.3529,0.3243,0.2414,6,14,11,44,0.5556,0.0
0.2,0.2,0.8,0.4,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.2,0.8,0.4,0.2,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.2,0.8,0.4,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.2,0.2,0.8,0.5,0.1,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.2,0.2,0.8,0.5,0.2,0.2857,0.2353,0.2581,0.1724,4,10,13,48,0.5556,0.0
0.2,0.2,0.8,0.5,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,0.8,0.6,0.1,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.2,0.8,0.6,0.2,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.2,0.8,0.6,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,1.0,0.3,0.1,0.375,0.5294,0.439,0.2586,9,15,8,43,0.5556,0.0
0.2,0.2,1.0,0.3,0.2,0.3636,0.4706,0.4103,0.2414,8,14,9,44,0.5556,0.0
0.2,0.2,1.0,0.3,0.3,0.3,0.3529,0.3243,0.2414,6,14,11,44,0.5556,0.0
0.2,0.2,1.0,0.4,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.2,1.0,0.4,0.2,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.2,1.0,0.4,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.2,0.2,1.0,0.5,0.1,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.2,0.2,1.0,0.5,0.2,0.25,0.2353,0.2424,0.2069,4,12,13,46,0.5556,0.0
0.2,0.2,1.0,0.5,0.3,0.0,0.0,0.0,0.1724,0,10,17,48,0.5556,0.0
0.2,0.2,1.0,0.6,0.1,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.2,0.2,1.0,0.6,0.2,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.2,0.2,1.0,0.6,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.2,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.25,0.2,0.3,0.1,0.8182,0.5294,0.6429,0.0345,9,2,8,56,0.0,0.0
0.2,0.25,0.2,0.3,0.2,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.2,0.3,0.3,0.6667,0.2353,0.3478,0.0345,4,2,13,56,0.0,0.0
0.2,0.25,0.2,0.4,0.1,0.7778,0.4118,0.5385,0.0345,7,2,10,56,0.0,0.0
0.2,0.25,0.2,0.4,0.2,0.6667,0.2353,0.3478,0.0345,4,2,13,56,0.0,0.0
0.2,0.25,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.2,0.5,0.1,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.2,0.5,0.2,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.2,0.25,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.2,0.6,0.1,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.2,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.2,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.3,0.1,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.5556,0.0
0.2,0.25,0.35,0.3,0.2,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.25,0.35,0.3,0.3,0.2857,0.2353,0.2581,0.1724,4,10,13,48,0.5556,0.0
0.2,0.25,0.35,0.4,0.1,0.7778,0.4118,0.5385,0.0345,7,2,10,56,0.0,0.0
0.2,0.25,0.35,0.4,0.2,0.6667,0.2353,0.3478,0.0345,4,2,13,56,0.0,0.0
0.2,0.25,0.35,0.4,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.5,0.1,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.35,0.5,0.2,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.2,0.25,0.35,0.5,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.6,0.1,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.35,0.6,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.35,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.45,0.3,0.1,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.5556,0.0
0.2,0.25,0.45,0.3,0.2,0.375,0.3529,0.3636,0.1724,6,10,11,48,0.5556,0.0
0.2,0.25,0.45,0.3,0.3,0.2857,0.2353,0.2581,0.1724,4,10,13,48,0.5556,0.0
0.2,0.25,0.45,0.4,0.1,0.4118,0.4118,0.4118,0.1724,7,10,10,48,0.5556,0.0
0.2,0.25,0.45,0.4,0.2,0.2857,0.2353,0.2581,0.1724,4,10,13,48,0.5556,0.0
0.2,0.25,0.45,0.4,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.2,0.25,0.45,0.5,0.1,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.45,0.5,0.2,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.2,0.25,0.45,0.5,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.45,0.6,0.1,0.75,0.3529,0.48,0.0345,6,2,11,56,0.0,0.0
0.2,0.25,0.45,0.6,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.45,0.6,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.45,0.7,0.1,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.45,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.2,0.25,0.6,0.3,0.1,0.4286,0.5294,0.4737,0.2069,9,12,8,46,0.5556,0.0
0.2,0.25,0.6,0.3,0.2,0.3333,0.3529,0.3429,0.2069,6,12,11,46,0.5556,0.0
0.2,0.25,0.6,0.3,0.3,0.25,0.2353,0.2424,0.2069,4,12,13,46,0.5556,0.0
